Unnamed: 0,speaker_path,listener_path_pos,listener_path_neg
238,UDIVA/animal/144171/FC1/9,UDIVA/animal/144171/FC2/9,UDIVA/animal/144171/FC2/7
239,UDIVA/animal/144171/FC1/10,UDIVA/animal/144171/FC2/10,UDIVA/talk/144169/FC2/2
240,UDIVA/animal/144171/FC1/11,UDIVA/animal/144171/FC2/11,UDIVA/animal/106108/FC2/9
241,UDIVA/animal/144171/FC1/12,UDIVA/animal/144171/FC2/12,UDIVA/talk/009106/FC2/19
242,UDIVA/animal/144171/FC1/15,UDIVA/animal/144171/FC2/15,UDIVA/animal/106148/FC2/18
243,UDIVA/animal/144171/FC1/16,UDIVA/animal/144171/FC2/16,NoXI/007_2016-03-21_Paris/Novice_video/22
244,UDIVA/animal/144171/FC1/17,UDIVA/animal/144171/FC2/17,NoXI/007_2016-03-21_Paris/Novice_video/9
245,UDIVA/animal/144171/FC1/18,UDIVA/animal/144171/FC2/18,UDIVA/animal/106108/FC2/9
246,UDIVA/animal/144171/FC1/26,UDIVA/animal/144171/FC2/26,UDIVA/talk/027118/FC2/2
247,UDIVA/animal/122144/FC1/3,UDIVA/animal/122144/FC2/3,UDIVA/animal/092107/FC2/25
248,UDIVA/animal/122144/FC1/10,UDIVA/animal/122144/FC2/10,NoXI/007_2016-03-21_Paris/Novice_video/61
249,UDIVA/animal/122144/FC1/11,UDIVA/animal/122144/FC2/11,NoXI/007_2016-03-21_Paris/Novice_video/60
250,UDIVA/animal/122144/FC1/12,UDIVA/animal/122144/FC2/12,UDIVA/animal/106108/FC2/8
251,UDIVA/animal/122144/FC1/15,UDIVA/animal/122144/FC2/15,UDIVA/animal/106108/FC2/19
252,UDIVA/animal/122144/FC1/16,UDIVA/animal/122144/FC2/16,UDIVA/animal/106148/FC2/14
253,UDIVA/animal/122144/FC1/21,UDIVA/animal/122144/FC2/21,UDIVA/animal/144176/FC2/19
254,UDIVA/animal/092108/FC1/6,UDIVA/animal/092108/FC2/6,UDIVA/talk/144176/FC2/10
255,UDIVA/animal/092108/FC1/9,UDIVA/animal/092108/FC2/9,UDIVA/talk/009106/FC2/1
256,UDIVA/talk/009167/FC1/2,UDIVA/talk/009167/FC2/2,UDIVA/animal/144176/FC2/8
257,UDIVA/talk/009167/FC1/3,UDIVA/talk/009167/FC2/3,UDIVA/animal/106108/FC2/11
258,UDIVA/talk/009167/FC1/4,UDIVA/talk/009167/FC2/4,UDIVA/animal/122144/FC2/3
259,UDIVA/talk/009167/FC1/5,UDIVA/talk/009167/FC2/5,NoXI/007_2016-03-21_Paris/Novice_video/34
260,UDIVA/talk/009167/FC1/6,UDIVA/talk/009167/FC2/6,UDIVA/animal/144176/FC2/2
261,UDIVA/talk/009167/FC1/7,UDIVA/talk/009167/FC2/7,UDIVA/animal/144176/FC2/30
262,UDIVA/talk/009167/FC1/8,UDIVA/talk/009167/FC2/8,NoXI/058_2016-04-14_Nottingham/Novice_video/22
263,UDIVA/talk/009167/FC1/9,UDIVA/talk/009167/FC2/9,UDIVA/animal/009106/FC2/34
264,UDIVA/talk/009167/FC1/10,UDIVA/talk/009167/FC2/10,UDIVA/animal/055128/FC2/12
265,UDIVA/talk/009167/FC1/11,UDIVA/talk/009167/FC2/11,UDIVA/animal/055128/FC2/4
266,UDIVA/talk/009167/FC1/12,UDIVA/talk/009167/FC2/12,NoXI/033_2016-04-07_Nottingham/Novice_video/25
267,UDIVA/talk/009167/FC1/13,UDIVA/talk/009167/FC2/13,NoXI/051_2016-04-12_Nottingham/Novice_video/30
268,UDIVA/ghost/009167/FC1/8,UDIVA/ghost/009167/FC2/8,NoXI/033_2016-04-07_Nottingham/Novice_video/22
269,UDIVA/ghost/009167/FC1/9,UDIVA/ghost/009167/FC2/9,UDIVA/animal/144176/FC2/23
270,UDIVA/animal/009167/FC1/1,UDIVA/animal/009167/FC2/1,NoXI/007_2016-03-21_Paris/Novice_video/69
271,UDIVA/animal/009167/FC1/2,UDIVA/animal/009167/FC2/2,UDIVA/talk/106148/FC2/13
272,UDIVA/animal/009167/FC1/3,UDIVA/animal/009167/FC2/3,UDIVA/animal/144176/FC2/35
273,UDIVA/animal/009167/FC1/4,UDIVA/animal/009167/FC2/4,UDIVA/talk/106148/FC2/16
274,UDIVA/animal/009167/FC1/5,UDIVA/animal/009167/FC2/5,NoXI/007_2016-03-21_Paris/Novice_video/44
275,UDIVA/animal/009167/FC1/39,UDIVA/animal/009167/FC2/39,UDIVA/talk/144176/FC2/11
276,UDIVA/animal/009167/FC1/40,UDIVA/animal/009167/FC2/40,UDIVA/talk/106108/FC2/7
277,UDIVA/animal/009167/FC1/41,UDIVA/animal/009167/FC2/41,UDIVA/talk/102176/FC2/19
278,UDIVA/talk/169171/FC1/6,UDIVA/talk/169171/FC2/6,NoXI/007_2016-03-21_Paris/Novice_video/41
279,UDIVA/talk/169171/FC1/7,UDIVA/talk/169171/FC2/7,UDIVA/talk/009106/FC2/4
280,UDIVA/talk/169171/FC1/8,UDIVA/talk/169171/FC2/8,UDIVA/talk/023102/FC2/8
281,UDIVA/talk/169171/FC1/9,UDIVA/talk/169171/FC2/9,UDIVA/animal/123188/FC2/10
282,UDIVA/talk/169171/FC1/10,UDIVA/talk/169171/FC2/10,UDIVA/talk/144171/FC2/4
283,UDIVA/talk/169171/FC1/11,UDIVA/talk/169171/FC2/11,UDIVA/animal/144176/FC2/13
284,UDIVA/talk/169171/FC1/12,UDIVA/talk/169171/FC2/12,NoXI/007_2016-03-21_Paris/Novice_video/35
285,UDIVA/talk/169171/FC1/13,UDIVA/talk/169171/FC2/13,UDIVA/animal/106108/FC2/13
286,UDIVA/talk/169171/FC1/14,UDIVA/talk/169171/FC2/14,UDIVA/animal/123188/FC2/31
287,UDIVA/talk/169171/FC1/15,UDIVA/talk/169171/FC2/15,UDIVA/talk/169171/FC2/14
288,UDIVA/talk/169171/FC1/16,UDIVA/talk/169171/FC2/16,UDIVA/talk/009106/FC2/16
289,UDIVA/talk/169171/FC1/17,UDIVA/talk/169171/FC2/17,NoXI/007_2016-03-21_Paris/Novice_video/58
290,UDIVA/talk/169171/FC1/18,UDIVA/talk/169171/FC2/18,UDIVA/animal/106108/FC2/11
291,UDIVA/ghost/169171/FC1/4,UDIVA/ghost/169171/FC2/4,UDIVA/animal/123188/FC2/12
292,UDIVA/ghost/169171/FC1/10,UDIVA/ghost/169171/FC2/10,NoXI/007_2016-03-21_Paris/Novice_video/58
293,UDIVA/ghost/169171/FC1/11,UDIVA/ghost/169171/FC2/11,NoXI/015_2016-04-05_Paris/Novice_video/40
294,UDIVA/ghost/169171/FC1/14,UDIVA/ghost/169171/FC2/14,NoXI/060_2016-04-14_Nottingham/Novice_video/16
295,UDIVA/ghost/169171/FC1/15,UDIVA/ghost/169171/FC2/15,NoXI/007_2016-03-21_Paris/Novice_video/56
296,UDIVA/animal/169171/FC1/1,UDIVA/animal/169171/FC2/1,UDIVA/animal/106108/FC2/8
297,UDIVA/animal/169171/FC1/2,UDIVA/animal/169171/FC2/2,UDIVA/animal/123188/FC2/78
298,UDIVA/animal/169171/FC1/3,UDIVA/animal/169171/FC2/3,NoXI/029_2016-04-06_Nottingham/Novice_video/1
299,UDIVA/animal/169171/FC1/4,UDIVA/animal/169171/FC2/4,UDIVA/talk/106148/FC2/8
300,UDIVA/animal/169171/FC1/5,UDIVA/animal/169171/FC2/5,UDIVA/animal/144176/FC2/19
301,UDIVA/animal/169171/FC1/6,UDIVA/animal/169171/FC2/6,UDIVA/animal/106108/FC2/1
302,UDIVA/animal/169171/FC1/7,UDIVA/animal/169171/FC2/7,NoXI/038_2016-04-07_Nottingham/Novice_video/5
303,UDIVA/animal/169171/FC1/8,UDIVA/animal/169171/FC2/8,UDIVA/talk/106148/FC2/4
304,UDIVA/animal/169171/FC1/9,UDIVA/animal/169171/FC2/9,NoXI/007_2016-03-21_Paris/Novice_video/4
305,UDIVA/animal/169171/FC1/10,UDIVA/animal/169171/FC2/10,UDIVA/animal/055128/FC2/2
306,UDIVA/animal/169171/FC1/11,UDIVA/animal/169171/FC2/11,UDIVA/talk/106148/FC2/14
307,UDIVA/animal/169171/FC1/12,UDIVA/animal/169171/FC2/12,UDIVA/animal/106148/FC2/10
308,UDIVA/animal/169171/FC1/17,UDIVA/animal/169171/FC2/17,UDIVA/animal/023191/FC2/8
309,UDIVA/animal/169171/FC1/18,UDIVA/animal/169171/FC2/18,UDIVA/animal/042092/FC2/15
310,UDIVA/animal/169171/FC1/19,UDIVA/animal/169171/FC2/19,NoXI/041_2016-04-07_Nottingham/Novice_video/22
311,UDIVA/talk/076122/FC1/13,UDIVA/talk/076122/FC2/13,NoXI/007_2016-03-21_Paris/Novice_video/60
312,UDIVA/animal/076122/FC1/4,UDIVA/animal/076122/FC2/4,UDIVA/animal/144176/FC2/48
313,UDIVA/animal/076122/FC1/5,UDIVA/animal/076122/FC2/5,NoXI/007_2016-03-21_Paris/Novice_video/45
314,UDIVA/animal/076122/FC1/9,UDIVA/animal/076122/FC2/9,NoXI/007_2016-03-21_Paris/Novice_video/32
315,UDIVA/animal/076122/FC1/10,UDIVA/animal/076122/FC2/10,NoXI/007_2016-03-21_Paris/Novice_video/72
316,UDIVA/animal/076122/FC1/14,UDIVA/animal/076122/FC2/14,UDIVA/talk/023102/FC2/9
317,UDIVA/animal/076122/FC1/15,UDIVA/animal/076122/FC2/15,UDIVA/talk/144171/FC2/16
318,UDIVA/talk/156169/FC1/7,UDIVA/talk/156169/FC2/7,UDIVA/animal/106108/FC2/15
319,UDIVA/talk/156169/FC1/8,UDIVA/talk/156169/FC2/8,NoXI/056_2016-04-14_Nottingham/Novice_video/26
320,UDIVA/talk/156169/FC1/16,UDIVA/talk/156169/FC2/16,NoXI/060_2016-04-14_Nottingham/Novice_video/15
321,UDIVA/ghost/156169/FC1/2,UDIVA/ghost/156169/FC2/2,NoXI/060_2016-04-14_Nottingham/Novice_video/10
322,UDIVA/ghost/156169/FC1/5,UDIVA/ghost/156169/FC2/5,UDIVA/talk/144171/FC2/5
323,UDIVA/talk/092107/FC1/5,UDIVA/talk/092107/FC2/5,NoXI/051_2016-04-12_Nottingham/Novice_video/19
324,UDIVA/talk/092107/FC1/6,UDIVA/talk/092107/FC2/6,NoXI/007_2016-03-21_Paris/Novice_video/57
325,UDIVA/talk/092107/FC1/7,UDIVA/talk/092107/FC2/7,UDIVA/talk/144171/FC2/1
326,UDIVA/talk/092107/FC1/8,UDIVA/talk/092107/FC2/8,UDIVA/animal/144176/FC2/20
327,UDIVA/talk/092107/FC1/13,UDIVA/talk/092107/FC2/13,UDIVA/talk/009106/FC2/21
328,UDIVA/talk/042092/FC1/3,UDIVA/talk/042092/FC2/3,UDIVA/animal/106108/FC2/20
329,UDIVA/talk/042092/FC1/12,UDIVA/talk/042092/FC2/12,NoXI/007_2016-03-21_Paris/Novice_video/66
330,UDIVA/talk/042092/FC1/13,UDIVA/talk/042092/FC2/13,UDIVA/talk/144171/FC2/1
331,UDIVA/talk/042092/FC1/14,UDIVA/talk/042092/FC2/14,NoXI/050_2016-04-12_Nottingham/Novice_video/8
332,UDIVA/talk/092168/FC1/2,UDIVA/talk/092168/FC2/2,NoXI/015_2016-04-05_Paris/Novice_video/3
333,UDIVA/talk/092168/FC1/3,UDIVA/talk/092168/FC2/3,NoXI/007_2016-03-21_Paris/Novice_video/44
334,UDIVA/talk/092168/FC1/4,UDIVA/talk/092168/FC2/4,UDIVA/animal/144176/FC2/20
335,UDIVA/talk/092168/FC1/5,UDIVA/talk/092168/FC2/5,UDIVA/animal/144176/FC2/4
336,UDIVA/talk/092168/FC1/15,UDIVA/talk/092168/FC2/15,NoXI/007_2016-03-21_Paris/Novice_video/60
337,UDIVA/talk/092168/FC1/16,UDIVA/talk/092168/FC2/16,UDIVA/talk/009106/FC2/16
338,UDIVA/talk/092168/FC1/17,UDIVA/talk/092168/FC2/17,UDIVA/talk/102176/FC2/1
339,UDIVA/talk/092168/FC1/18,UDIVA/talk/092168/FC2/18,UDIVA/animal/106108/FC2/7
340,UDIVA/talk/092096/FC1/1,UDIVA/talk/092096/FC2/1,NoXI/038_2016-04-07_Nottingham/Novice_video/12
341,UDIVA/talk/092096/FC1/2,UDIVA/talk/092096/FC2/2,NoXI/007_2016-03-21_Paris/Novice_video/5
342,UDIVA/talk/092096/FC1/7,UDIVA/talk/092096/FC2/7,NoXI/007_2016-03-21_Paris/Novice_video/44
343,UDIVA/talk/092096/FC1/8,UDIVA/talk/092096/FC2/8,UDIVA/animal/106108/FC2/22
344,UDIVA/talk/092096/FC1/19,UDIVA/talk/092096/FC2/19,UDIVA/talk/106148/FC2/8
345,UDIVA/talk/092096/FC1/20,UDIVA/talk/092096/FC2/20,UDIVA/talk/102176/FC2/8
346,UDIVA/ghost/092107/FC1/1,UDIVA/ghost/092107/FC2/1,NoXI/007_2016-03-21_Paris/Novice_video/54
347,UDIVA/ghost/092107/FC1/2,UDIVA/ghost/092107/FC2/2,UDIVA/animal/009106/FC2/37
348,UDIVA/ghost/092107/FC1/3,UDIVA/ghost/092107/FC2/3,UDIVA/talk/106148/FC2/13
349,UDIVA/ghost/092107/FC1/4,UDIVA/ghost/092107/FC2/4,UDIVA/talk/009106/FC2/17
350,UDIVA/ghost/042092/FC1/5,UDIVA/ghost/042092/FC2/5,UDIVA/animal/106108/FC2/21
351,UDIVA/animal/042092/FC1/1,UDIVA/animal/042092/FC2/1,UDIVA/animal/123188/FC2/80
352,UDIVA/animal/042092/FC1/4,UDIVA/animal/042092/FC2/4,UDIVA/animal/106108/FC2/12
353,UDIVA/animal/042092/FC1/8,UDIVA/animal/042092/FC2/8,NoXI/038_2016-04-07_Nottingham/Novice_video/6
354,UDIVA/animal/042092/FC1/9,UDIVA/animal/042092/FC2/9,UDIVA/talk/009106/FC2/14
355,UDIVA/animal/042092/FC1/13,UDIVA/animal/042092/FC2/13,NoXI/007_2016-03-21_Paris/Novice_video/32
356,UDIVA/animal/042092/FC1/14,UDIVA/animal/042092/FC2/14,NoXI/058_2016-04-14_Nottingham/Novice_video/18
357,UDIVA/animal/042092/FC1/15,UDIVA/animal/042092/FC2/15,UDIVA/animal/144176/FC2/15
358,UDIVA/animal/042092/FC1/16,UDIVA/animal/042092/FC2/16,UDIVA/animal/144171/FC2/17
359,UDIVA/animal/042092/FC1/20,UDIVA/animal/042092/FC2/20,NoXI/015_2016-04-05_Paris/Novice_video/39
360,UDIVA/animal/042092/FC1/21,UDIVA/animal/042092/FC2/21,UDIVA/animal/144176/FC2/6
361,UDIVA/animal/092107/FC1/1,UDIVA/animal/092107/FC2/1,UDIVA/talk/144171/FC2/1
362,UDIVA/animal/092107/FC1/2,UDIVA/animal/092107/FC2/2,NoXI/015_2016-04-05_Paris/Novice_video/23
363,UDIVA/animal/092107/FC1/3,UDIVA/animal/092107/FC2/3,UDIVA/animal/055128/FC2/6
364,UDIVA/animal/092107/FC1/4,UDIVA/animal/092107/FC2/4,NoXI/054_2016-04-12_Nottingham/Novice_video/8
365,UDIVA/animal/092107/FC1/8,UDIVA/animal/092107/FC2/8,NoXI/007_2016-03-21_Paris/Novice_video/27
366,UDIVA/animal/092107/FC1/9,UDIVA/animal/092107/FC2/9,UDIVA/animal/144176/FC2/2
367,UDIVA/animal/092107/FC1/10,UDIVA/animal/092107/FC2/10,UDIVA/talk/027118/FC2/19
368,UDIVA/animal/092107/FC1/11,UDIVA/animal/092107/FC2/11,UDIVA/talk/144171/FC2/10
369,UDIVA/animal/092107/FC1/12,UDIVA/animal/092107/FC2/12,NoXI/054_2016-04-12_Nottingham/Novice_video/25
370,UDIVA/animal/092107/FC1/13,UDIVA/animal/092107/FC2/13,NoXI/058_2016-04-14_Nottingham/Novice_video/25
371,UDIVA/animal/092107/FC1/14,UDIVA/animal/092107/FC2/14,NoXI/007_2016-03-21_Paris/Novice_video/48
372,UDIVA/animal/092107/FC1/15,UDIVA/animal/092107/FC2/15,NoXI/007_2016-03-21_Paris/Novice_video/53
373,UDIVA/animal/092107/FC1/16,UDIVA/animal/092107/FC2/16,NoXI/007_2016-03-21_Paris/Novice_video/15
374,UDIVA/animal/092107/FC1/17,UDIVA/animal/092107/FC2/17,NoXI/007_2016-03-21_Paris/Novice_video/63
375,UDIVA/animal/092107/FC1/18,UDIVA/animal/092107/FC2/18,NoXI/041_2016-04-07_Nottingham/Novice_video/11
376,UDIVA/animal/092107/FC1/19,UDIVA/animal/092107/FC2/19,NoXI/041_2016-04-07_Nottingham/Novice_video/7
377,UDIVA/animal/092107/FC1/24,UDIVA/animal/092107/FC2/24,UDIVA/animal/169171/FC2/8
378,UDIVA/animal/092107/FC1/25,UDIVA/animal/092107/FC2/25,UDIVA/animal/106108/FC2/7
379,UDIVA/animal/092168/FC1/1,UDIVA/animal/092168/FC2/1,UDIVA/talk/009106/FC2/21
380,UDIVA/animal/092168/FC1/2,UDIVA/animal/092168/FC2/2,NoXI/007_2016-03-21_Paris/Novice_video/67
381,UDIVA/animal/092168/FC1/3,UDIVA/animal/092168/FC2/3,NoXI/033_2016-04-07_Nottingham/Novice_video/12
382,UDIVA/animal/092168/FC1/4,UDIVA/animal/092168/FC2/4,UDIVA/animal/144176/FC2/19
383,UDIVA/animal/092096/FC1/1,UDIVA/animal/092096/FC2/1,UDIVA/animal/009106/FC2/29
384,UDIVA/animal/092096/FC1/2,UDIVA/animal/092096/FC2/2,UDIVA/talk/009106/FC2/18
385,UDIVA/animal/092096/FC1/3,UDIVA/animal/092096/FC2/3,NoXI/007_2016-03-21_Paris/Novice_video/62
386,UDIVA/animal/092096/FC1/4,UDIVA/animal/092096/FC2/4,NoXI/057_2016-04-14_Nottingham/Novice_video/21
387,UDIVA/animal/092096/FC1/5,UDIVA/animal/092096/FC2/5,NoXI/038_2016-04-07_Nottingham/Novice_video/6
388,UDIVA/animal/092096/FC1/6,UDIVA/animal/092096/FC2/6,NoXI/027_2016-04-06_Nottingham/Novice_video/4
389,UDIVA/animal/092096/FC1/7,UDIVA/animal/092096/FC2/7,NoXI/028_2016-04-06_Nottingham/Novice_video/17
390,UDIVA/animal/092096/FC1/8,UDIVA/animal/092096/FC2/8,NoXI/054_2016-04-12_Nottingham/Novice_video/34
391,UDIVA/animal/092096/FC1/9,UDIVA/animal/092096/FC2/9,UDIVA/animal/144176/FC2/39
392,UDIVA/animal/092096/FC1/10,UDIVA/animal/092096/FC2/10,NoXI/010_2016-03-25_Paris/Novice_video/8
393,UDIVA/animal/092096/FC1/11,UDIVA/animal/092096/FC2/11,UDIVA/talk/144176/FC2/6
394,UDIVA/animal/092096/FC1/12,UDIVA/animal/092096/FC2/12,UDIVA/talk/009106/FC2/6
395,UDIVA/animal/092096/FC1/15,UDIVA/animal/092096/FC2/15,NoXI/007_2016-03-21_Paris/Novice_video/52
396,UDIVA/animal/092096/FC1/16,UDIVA/animal/092096/FC2/16,UDIVA/talk/144176/FC2/13
397,UDIVA/animal/092096/FC1/17,UDIVA/animal/092096/FC2/17,NoXI/038_2016-04-07_Nottingham/Novice_video/20
398,UDIVA/animal/092096/FC1/22,UDIVA/animal/092096/FC2/22,NoXI/007_2016-03-21_Paris/Novice_video/48
399,UDIVA/animal/092096/FC1/26,UDIVA/animal/092096/FC2/26,NoXI/015_2016-04-05_Paris/Novice_video/3
400,UDIVA/talk/167168/FC1/3,UDIVA/talk/167168/FC2/3,NoXI/007_2016-03-21_Paris/Novice_video/49
401,UDIVA/talk/167168/FC1/4,UDIVA/talk/167168/FC2/4,UDIVA/talk/144171/FC2/8
402,UDIVA/talk/167168/FC1/9,UDIVA/talk/167168/FC2/9,NoXI/054_2016-04-12_Nottingham/Novice_video/8
403,UDIVA/talk/167168/FC1/10,UDIVA/talk/167168/FC2/10,UDIVA/ghost/144171/FC2/9
404,UDIVA/animal/167168/FC1/2,UDIVA/animal/167168/FC2/2,NoXI/007_2016-03-21_Paris/Novice_video/60
405,UDIVA/animal/167168/FC1/3,UDIVA/animal/167168/FC2/3,UDIVA/talk/106148/FC2/17
406,UDIVA/talk/027076/FC1/8,UDIVA/talk/027076/FC2/8,UDIVA/animal/123188/FC2/14
407,UDIVA/talk/027076/FC1/9,UDIVA/talk/027076/FC2/9,UDIVA/animal/144176/FC2/37
408,UDIVA/talk/027076/FC1/10,UDIVA/talk/027076/FC2/10,NoXI/051_2016-04-12_Nottingham/Novice_video/3
409,UDIVA/talk/027076/FC1/14,UDIVA/talk/027076/FC2/14,UDIVA/talk/144169/FC2/10
410,UDIVA/talk/027076/FC1/15,UDIVA/talk/027076/FC2/15,UDIVA/animal/144176/FC2/22
411,UDIVA/talk/027076/FC1/16,UDIVA/talk/027076/FC2/16,UDIVA/talk/106148/FC2/5
412,UDIVA/talk/076143/FC1/2,UDIVA/talk/076143/FC2/2,NoXI/041_2016-04-07_Nottingham/Novice_video/29
413,UDIVA/talk/076143/FC1/3,UDIVA/talk/076143/FC2/3,NoXI/038_2016-04-07_Nottingham/Novice_video/20
414,UDIVA/talk/076143/FC1/4,UDIVA/talk/076143/FC2/4,UDIVA/animal/144176/FC2/48
415,UDIVA/talk/076143/FC1/5,UDIVA/talk/076143/FC2/5,UDIVA/animal/144176/FC2/42
416,UDIVA/talk/076143/FC1/6,UDIVA/talk/076143/FC2/6,UDIVA/animal/144176/FC2/38
417,UDIVA/talk/076143/FC1/7,UDIVA/talk/076143/FC2/7,UDIVA/talk/106148/FC2/13
418,UDIVA/talk/076143/FC1/8,UDIVA/talk/076143/FC2/8,UDIVA/animal/106108/FC2/17
419,UDIVA/talk/076143/FC1/9,UDIVA/talk/076143/FC2/9,NoXI/041_2016-04-07_Nottingham/Novice_video/1
420,UDIVA/talk/076143/FC1/12,UDIVA/talk/076143/FC2/12,NoXI/056_2016-04-14_Nottingham/Novice_video/9
421,UDIVA/talk/051076/FC1/7,UDIVA/talk/051076/FC2/7,NoXI/033_2016-04-07_Nottingham/Novice_video/8
422,UDIVA/talk/051076/FC1/8,UDIVA/talk/051076/FC2/8,UDIVA/ghost/009106/FC2/9
423,UDIVA/talk/051076/FC1/9,UDIVA/talk/051076/FC2/9,NoXI/038_2016-04-07_Nottingham/Novice_video/18
424,UDIVA/talk/051076/FC1/13,UDIVA/talk/051076/FC2/13,NoXI/056_2016-04-14_Nottingham/Novice_video/5
425,UDIVA/talk/051076/FC1/14,UDIVA/talk/051076/FC2/14,UDIVA/talk/144176/FC2/6
426,UDIVA/talk/051076/FC1/15,UDIVA/talk/051076/FC2/15,NoXI/015_2016-04-05_Paris/Novice_video/24
427,UDIVA/talk/051076/FC1/16,UDIVA/talk/051076/FC2/16,NoXI/051_2016-04-12_Nottingham/Novice_video/12
428,UDIVA/talk/051076/FC1/19,UDIVA/talk/051076/FC2/19,NoXI/007_2016-03-21_Paris/Novice_video/27
429,UDIVA/talk/051076/FC1/20,UDIVA/talk/051076/FC2/20,NoXI/026_2016-04-06_Nottingham/Novice_video/8
430,UDIVA/animal/027076/FC1/3,UDIVA/animal/027076/FC2/3,NoXI/054_2016-04-12_Nottingham/Novice_video/16
431,UDIVA/animal/027076/FC1/13,UDIVA/animal/027076/FC2/13,UDIVA/animal/106108/FC2/9
432,UDIVA/animal/027076/FC1/14,UDIVA/animal/027076/FC2/14,UDIVA/animal/106108/FC2/16
433,UDIVA/animal/076143/FC1/1,UDIVA/animal/076143/FC2/1,NoXI/029_2016-04-06_Nottingham/Novice_video/26
434,UDIVA/animal/076143/FC1/2,UDIVA/animal/076143/FC2/2,NoXI/054_2016-04-12_Nottingham/Novice_video/44
435,UDIVA/animal/076143/FC1/3,UDIVA/animal/076143/FC2/3,UDIVA/animal/169171/FC2/8
436,UDIVA/animal/076143/FC1/4,UDIVA/animal/076143/FC2/4,UDIVA/ghost/144169/FC2/11
437,UDIVA/animal/076143/FC1/5,UDIVA/animal/076143/FC2/5,UDIVA/animal/144176/FC2/13
438,UDIVA/animal/076143/FC1/6,UDIVA/animal/076143/FC2/6,UDIVA/animal/144171/FC2/1
439,UDIVA/animal/076143/FC1/14,UDIVA/animal/076143/FC2/14,UDIVA/talk/009106/FC2/6
440,UDIVA/animal/051076/FC1/2,UDIVA/animal/051076/FC2/2,UDIVA/animal/076143/FC2/6
441,UDIVA/animal/051076/FC1/3,UDIVA/animal/051076/FC2/3,UDIVA/animal/076122/FC2/15
442,UDIVA/animal/051076/FC1/4,UDIVA/animal/051076/FC2/4,NoXI/045_2016-04-07_Nottingham/Novice_video/52
443,UDIVA/animal/051076/FC1/5,UDIVA/animal/051076/FC2/5,NoXI/045_2016-04-07_Nottingham/Novice_video/56
444,UDIVA/animal/051076/FC1/6,UDIVA/animal/051076/FC2/6,NoXI/054_2016-04-12_Nottingham/Novice_video/22
445,UDIVA/animal/051076/FC1/7,UDIVA/animal/051076/FC2/7,NoXI/009_2016-03-25_Paris/Novice_video/26
446,UDIVA/animal/051076/FC1/8,UDIVA/animal/051076/FC2/8,NoXI/033_2016-04-07_Nottingham/Novice_video/25
447,UDIVA/animal/051076/FC1/23,UDIVA/animal/051076/FC2/23,NoXI/007_2016-03-21_Paris/Novice_video/5
448,UDIVA/animal/051076/FC1/24,UDIVA/animal/051076/FC2/24,UDIVA/animal/076143/FC2/3
449,UDIVA/animal/051076/FC1/25,UDIVA/animal/051076/FC2/25,UDIVA/animal/042092/FC2/1
450,UDIVA/animal/051076/FC1/26,UDIVA/animal/051076/FC2/26,NoXI/009_2016-03-25_Paris/Novice_video/9
451,UDIVA/animal/051076/FC1/32,UDIVA/animal/051076/FC2/32,NoXI/029_2016-04-06_Nottingham/Novice_video/20
452,UDIVA/animal/051076/FC1/33,UDIVA/animal/051076/FC2/33,NoXI/038_2016-04-07_Nottingham/Novice_video/3
453,UDIVA/animal/051076/FC1/45,UDIVA/animal/051076/FC2/45,NoXI/015_2016-04-05_Paris/Novice_video/39
454,UDIVA/animal/051076/FC1/67,UDIVA/animal/051076/FC2/67,NoXI/041_2016-04-07_Nottingham/Novice_video/17
455,UDIVA/animal/051076/FC1/68,UDIVA/animal/051076/FC2/68,NoXI/007_2016-03-21_Paris/Novice_video/42
456,UDIVA/animal/051076/FC1/69,UDIVA/animal/051076/FC2/69,UDIVA/animal/123188/FC2/13
457,UDIVA/ghost/078156/FC1/3,UDIVA/ghost/078156/FC2/3,UDIVA/talk/009106/FC2/8
458,UDIVA/ghost/078156/FC1/4,UDIVA/ghost/078156/FC2/4,NoXI/038_2016-04-07_Nottingham/Novice_video/3
459,UDIVA/ghost/078156/FC1/5,UDIVA/ghost/078156/FC2/5,NoXI/045_2016-04-07_Nottingham/Novice_video/12
460,UDIVA/animal/044156/FC1/8,UDIVA/animal/044156/FC2/8,NoXI/007_2016-03-21_Paris/Novice_video/3
461,UDIVA/animal/044156/FC1/9,UDIVA/animal/044156/FC2/9,NoXI/036_2016-04-07_Nottingham/Novice_video/20
462,UDIVA/animal/044156/FC1/10,UDIVA/animal/044156/FC2/10,UDIVA/animal/144176/FC2/2
463,UDIVA/animal/078156/FC1/18,UDIVA/animal/078156/FC2/18,NoXI/009_2016-03-25_Paris/Novice_video/18
464,UDIVA/talk/004096/FC1/1,UDIVA/talk/004096/FC2/1,UDIVA/talk/144169/FC2/12
465,UDIVA/talk/004096/FC1/2,UDIVA/talk/004096/FC2/2,NoXI/051_2016-04-12_Nottingham/Novice_video/18
466,UDIVA/talk/004096/FC1/6,UDIVA/talk/004096/FC2/6,UDIVA/talk/144176/FC2/4
467,UDIVA/animal/004096/FC1/2,UDIVA/animal/004096/FC2/2,NoXI/048_2016-04-12_Nottingham/Novice_video/8
468,UDIVA/animal/004096/FC1/6,UDIVA/animal/004096/FC2/6,NoXI/054_2016-04-12_Nottingham/Novice_video/45
